Date,SOUN,GH,SSRM,BTDR,AFRM,UPWK,PRVA,JOYY,SATS,BABA
2025-05-01,0.08826692122619306,-0.13995343371622193,0.11184206221667092,0.3437826611041972,0.04300649671484491,0.17794678482655546,-0.030664366583965985,0.19077193882227905,-0.21129893668705413,-0.04680569628731057
2025-06-01,0.06132541113882217,0.28114235066309723,0.07692306452078368,-0.10730949854453431,0.33217721304253045,-0.13234346165434974,0.010544805303367655,0.06328323885298315,0.5623238284328564,-0.0037771503767641823
2025-07-01,-0.03727862400699644,-0.21252884663172644,-0.06200941727204523,0.12282237433014354,-0.008388802953063434,-0.1101190169973294,-0.1513043279233186,0.005008612311274918,0.17653426913225556,0.08164062628268187
2025-08-01,0.26040663639158423,0.6451927506601949,0.6158995626904407,0.10861129412269555,0.2901050666481495,0.2867893222605047,0.180327888074596,0.07689244126867112,0.895980381289466,0.11912462135262869
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
